abreviation;nombreLibelle;libelle
cytobac;19;CYTOBAC.PUS PROF.N5
cytobac;19;CYTOBAC.PUS PROF.N4
ammon;1;IgE A-ammon.quatern
ecoli;1;TRANS SéroEcoli ENTH
ferm;1;f82 fromage ferm.
bore;1;TR.RECEHR/BORE/COLOR
amyloide;1;PROT.AMYLOIDE A sg
progeniteurs;1;C.PROGENITEURS LMMCJ
xylo;1;c232 lido-xylo.
ht;1;RECH.ETB HT RESIST
mgc;2;PCR Bartonella MGC
mgc;2;Séro Bartonella MGC
micro;2;FIV par microM ICSI
micro;2;FIV ss microM
pelvien;1;PRELEV.PELVIEN
jul;1;t20 Prosopis jul.
spermat;1;EtudeQualNoySpermat
rens;1;RENS.CLINIQUES:
bind;3;SEX HORM.BIND.GLOBUL
bind;3;SEX HOR.BIND.GLOBUL
bind;3;SEX HORM.BIND.GLOBU
gd;2;LBA GD TOTAUX
gd;2;GD TOTAUX
fibroblas;2;FIBROBLAS. BIOPSIE
fibroblas;2;FIBROBLAS.COLLAGP
ano;1;LymphPlasmMonAno
div;4;P.jiroveci DIV/PCR:
div;4;TOXOPLASMA PCR DIV.
div;4;REC.TOXOP.DIV PCR
div;4;PNEUMOCYST PCR DIV.
immudep;1;CYTO ASP.BR.IMMUDEP
ore;2;BAC PVT ORE.EXT N2
ore;2;BAC PVT ORE.EXT
enot;13;ID/GénotC.trachoGENI
enot;13;ID/GénotC.trachoLBA
enot;13;ID/GénotC.trachoURI
enot;13;ID/GénotC.trachoPUS
enot;13;ID/GénotC.trachoRES
enot;13;ID/GénotC.trachoMAT
enot;13;ID/GénotC.tracho ORL
enot;13;ID/GénotC.trachoBIOP
enot;13;ID/GénotC.trachoSOU
enot;13;ID/GénotC.trachoLCR
enot;13;ID/GénotC.tracho OEI
enot;13;ID/GénotC.tracho Aut
enot;13;ID/GénotC.trachoLQ
trop;5;D201 BLOMIA TROP.
trop;5;HIV1 TROP.ADN SANGTO
trop;5;HIV1 TROP.ADN PROV.
trop;5;HIV1 TROP.ARN LCR
trop;5;HIV1 TROP.ARN PLAS
anthracis;4;PCR.B.ANTHRACIS/PVT
anthracis;4;PCR.B.ANTHRACIS/LIQ
anthracis;4;PCR.B.anthracis/SOU
anthracis;4;PCR.B.ANTHRACIS/ORL
bamy;1;RAPPORT BAMY/TAU
ind;2;ACC :ind.Rossner :
ind;2;ACC :ind.Rossner
xpc;2;Rec mut Gène XPC
xpc;2;Gène XPC
dp;2;DP
dp;2;LOCUS DP ?
periph;1;couches périph.
pneumocoque;1;SEROL.AC.PNEUMOCOQUE
semina;1;ARN VIH Cel.sémina
ponc;1;F AER.Liq PoncBLQPE
reticulocytes;2;RéticulocytesTémoin
reticulocytes;2;RéticulocytesPatient
adn;6;seq  integ.ADN pro
adn;6;HIV1 TROP.ADN SANGTO
adn;6;HIV1 TROP.ADN PROV.
adn;6;seq.RT Pro ADNprov
adn;6;seq Env41 ADNprov
adn;6;ExtrADN EVO PCS o/n
estimee;1;PosologieEstimée PJ
crytosporid;1;REC.CRYTOSPORID.SELL
tot;3;Puis.bac.tot sslot:
tot;3;envoi 5j ou immSgTot
tot;3;PCR Ebola/sang tot.
hbv;1;Génotypage HBV
bocavirus;8;PCR Bocavirus/Sécré
bocavirus;8;PCR Bocavirus/Eco2
bocavirus;8;PCR Bocavirus/Eco3
bocavirus;8;PCR Bocavirus/Lba
bocavirus;8;PCR Bocavirus/LiqBi
bocavirus;8;PCR Bocavirus/Ecou
bocavirus;8;PCR Bocavirus/LCR
bocavirus;8;PCR Bocavirus/Biop
subs;1;AC ANTI-SUBS.INTERC
dil;1;Thromboplast.Dil.Res
disto;1;HAP Disto.:
conj;1;BILIRUBINE conj/dir
blot;7;Asperg W.Blot P16
blot;7;W.Blot const.plaq
blot;7;Asperg W.Blot P22
blot;7;W.BLOT PLAQUETTES
blot;7;W.Blot plusieurs Ac
blot;7;Asperg W.Blot P30
blot;7;Asp.W.Blot P18-20
imm;2;envoi 5j ou immSgTot
imm;2;CYTOB.ASP.BRO.IMM.DE
toxoplas;4;REC.TOXOPLAS.LCR PCR
toxoplas;4;REC.TOXOPLAS.HAQ PCR
toxoplas;4;REC.TOXOPLAS.LBA PCR
toxoplas;4;REC.TOXOPLAS.SG PCR
kappa;4;Ratio Kappa/Lambda
kappa;4;C.LEG KAPPA/LAMBDA S
kappa;4;C.KAPPA/LAMBDA S *BS
kappa;4;Kappa/Lambda BS
env;1;Délai env.variable
acet;1;Guanidino Acét. Pla
oeil;6;Qté M.pneumo.OEIL
oeil;6;R.pcr.S.aureusOeil
oeil;6;R.pcr.C.psittaOEIL
oeil;6;Nombre RLUtotalOEIL
oeil;6;R.pcr.M.pneumoOEIL
oeil;6;R.pcr.Chl.tracOEIL
moel;4;PCR CMV MOEL.OSSEUSE
moel;4;PCR EBV/Moel.oss.
moel;4;PCR CMV/Moel.oss
moel;4;PCR EBV MOEL.OSSEUSE
ec;8;RECH.EC R GLYCOPET.
ec;8;PCR Sapovirus/Ec.
ec;8;PCR Adénovirus/Ec.
ec;8;PCR Rotavirus/Ec.
ec;8;PCR CORONA EC.RECTAL
ec;8;PCR Astrovirus/Ec.
ec;8;PCR Norovirus II/Ec.
ec;8;PCR Norovirus I/Ec.
vzblf;1;VZBLF
cong;8;CONG.TISSU OVARIEN
cong;8;CONG.SPERME/EJAC
cong;8;2eCycle.congEmbryon
cong;8;CongVitrifiOvocytes
cong;8;CONG.VITRIF.OVOCYTES
cong;8;HYPERINSULINIS.CONG
cong;8;cong.tissu ovarien
cong;8;HyperinsulinismeCong
vgm;3;VGM Sphérisé
vgm;3;VGM grp intermédiair
vgm;3;VGM
metapneu;8;PCR Métapneu/Biop.
metapneu;8;PCR Métapneu/Sécré
metapneu;8;PCR Métapneu/LiqBio
metapneu;8;PCR Métapneu/EcoN°3
metapneu;8;PCR Métapneu/EcoN°2
metapneu;8;PCR Métapneu/Ecou
metapneu;8;PCR Métapneu/Lba
metapneu;8;PCR Métapneu/LCR
aden;1;PCR.M.GriffeChatAdén
legion;1;REC.LEGION/ CULTURE
ped;4;HEMOC.PED MYCO
ped;4;F.PED d.positiv(h):
ped;4;L.PONC+FL.PED
ped;4;BACT.LQ .PED SEUL
anhyd;7;K86 ANHYD.TRIMELLIQ
anhyd;7;k79 anhyd.phtal.
anhyd;7;Ac A-Anhyd.carb II
anhyd;7;k86 anhyd.trimel
anhyd;7;K79 ANHYD.PHTALIQ
anhyd;7;AC A-ANHYD.CA II
anhyd;7;AC A-ANHYD.CARBO.II
bovin;1;f334 lactofe.bovin
marquee;1;Sérot.Marquée sér
pct;1;Porphyrie PCTou PHE
nocardia;2;REC.NOCARDIA/ACTINO
nocardia;2;REC.NOCARDIA/ACTI 2
rpo;3;gène rpoB
rpo;3;gène rpoB Pvt2
rpo;3;gène rpoB Pvt3
spe;3;Allergènes spé/mél:
spe;3;ALLERGENES SPEouMEL
spe;3;F.WILLEBRAND SPE.
shigatox;1;PCR.SHIGATOX./SELLE
gr;10;TRAN.SER.MAL.GR.CHAT
gr;10;TRANS CU.MAL.GR.CHAT
gr;10;TRANS CULT.M.Gr.CHAT
gr;10;TRANS.SérMAL.GR.CHAT
gr;10;Ana fac Gr 15
gr;10;Morphologie GR Uri
gr;10;GR dysmorphiques Ur
gr;10;MORPHOLOGIE GR
gr;10;rech path mb GR
gr;10;Morphologie GR
vc;4;VC étude éjac rétro
vc;4;VC ETUDE EJAC RETRO
vc;4;VC TEST SURVIE SPERM
vc;4;VC testSurvieSperm
isoval;1;ISOVAL.GLYCINE UR
sezary;1;CELL.SEZARY CD158
cera;2;GLOBO.CERA UR QUAL
cera;2;GloboT.Céra Dos.Qual
microfil;1;Parasito microfil.
mthfr;1;GENOTYPAGE MTHFR
bovine;1;F334 LACTOFER.BOVINE
cplx;1;CPLX THROMB-ANTITHR
prot;10;IGTCR PROT.FRALLE
prot;10;E75 RAT(PROT.S)
prot;10;e74 rat (prot.U)
prot;10;E72 SOURIS(PROT.U)
prot;10;e72 souris(prot.U)
prot;10;IgTCR PROT.FRALLE
prot;10;PROT.AMYLOIDE A sg
prot;10;PROT.SUIVICOL EXTER.
prot;10;e75 rat (prot.S)
prot;10;E74 RAT(PROT.U)
zone;1;ZoneThérapCf ouvrir
ex;3;ID. SCHE MYCOB.EX.N2
ex;3;MYCOBACT:EX.MICROSC
ex;3;ID. SCHE MYCOBACT.EX
cult;13;CULT.C.TRACHO/LIQ
cult;13;CULT.MYCOPLASM.N2
cult;13;CULT.C.TRACHO/GEN
cult;13;CULT.C.TRACHO/PUS
cult;13;Com.RCLIcult.Chlam:
cult;13;cult.long.embryon
cult;13;CULT.C.TRACHO/ORL
cult;13;Rech.cult.chlamy.:
cult;13;TRANS CULT.M.Gr.CHAT
cult;13;Comment.cult.Chlam:
cult;13;CULT.LONG.EMBRYON
cult;13;Cult.Mycoplasmes:
cult;13;CULT.MYCOPLASMES
kingae;2;PCR.K.KINGAE/ART
kingae;2;R.pcr.K.kingaeART
os;11;CYT.DES.BIOPS.OS.
os;11;CYT.DES BIOPS.OS N2
os;11;CYT.DES BIOPS.OS N3
os;11;BAC BIOPS.OS N2
os;11;CYT.DES BIOPS.OS N4
os;11;CYT.DES BIOPS.OS N5
os;11;BAC BIOPS.OS N3
os;11;CYT.DES BIOPS.OS N6
os;11;BAC BIOPS.OS N4
os;11;CYT.DES BIOPS.OS N7
os;11;CYT.DES BIOPS.OS N8
gran;1;ConcQu.Gran.IntrPlq
ds;1;LCR DS AUTRE LIQUIDE
heredit;1;SphéroHérédit NGAP
ep;2;analyse.pvt.spermEp
ep;2;ANALYSE.PVT.SPERM.EP
iden;2;IDEN.SOUCHE FONG.N 2
iden;2;IDEN.SOUCHE FONGIQUE
plaquettes;1;Taux Plaquettes/PRP
qu;1;ConcQu.Gran.IntrPlq
mgb;1;MGB commentaires
aeruginosa;2;SERO PSEU.AERUGINOSA
aeruginosa;2;Séro.P.aeruginosa mu
vhc;12;CHARGE VHC
vhc;12;séro VHC Tec2
vhc;12;ARN VHC
vhc;12;GENO VHC
vhc;12;SERO VHC  TEC1
vhc;12;Index VHC Dxi
vhc;12;séro VHC Dxi
vhc;12;RESISTANCE VHC
vhc;12;VHC sérotype
vhc;12;ARN VHC plasma
vhc;12;SEROTYPAGE VHC
vhc;12;SERO VHC 2° TEC
source;1;IDENT. PAT.SOURCE
exam;1;ExamGttesMicroscope
lit;1;Galactose 1P erytLit
anim;1;EX1 MEL PHAN.ANIM
respirat;3;CARTO PVT RESPIRAT.
respirat;3;PCR EBV SEC.RESPIRAT
respirat;3;PCR CMV SEC.RESPIRAT
bmr;1;Rech.BMR import.BHR
lct;3;LCT O/N
lct;3;LCT pré-greffe Gard
lct;3;LCT pré-greffe Jour
lb;3;CD4,CD8,CD3...LB
lb;3;LY T PERFORINE LB
lb;3;LY T GRANZYME LB
uf;1;T°env-20°CBuf/22°CSg
decong;2;décong.tissu germin
decong;2;DECONG.TISSU GERMINA
bau;1;TRANS ID.ACINETO.BAU
integ;1;seq  integ.ADN pro
gttes;1;ExamGttesMicroscope
aq;3;adéno hum.aq. CP
aq;3;vzv hum.aq. CP
aq;3;hsv hum.aq. CP
pouss;1;HX2 MEL POUSS.MAIS
pleural;10;CHLORE LIQ.PLEURAL
pleural;10;PH liq.pleural
pleural;10;AMYLASE LIQ.PLEURAL
pleural;10;GLUCOSE LIQ.PLEURAL
pleural;10;CHOL liq.pleural
pleural;10;LDH liq.pleural
pleural;10;PROTIDES LIQ.PLEURAL
pleural;10;TRIGLY LIQ.PLEURAL
pleural;10;LIPASE liq.pleural
pleural;10;AMYLASE liq.pleural
amniotiqu;2;CMV liq.amniotiqu
amniotiqu;2;Toxo liq.amniotiqu
mycob;3;MYCOB.MOELLE
mycob;3;REC. MYCOB.30C
mycob;3;ID. SCHE MYCOB.EX.N2
commentaire;1;Commentaire/Allèles
intr;1;ConcQu.Gran.IntrPlq
plomb;1;Plomb/Créat ur
collag;1;Fibroblastes CollagP
biopsie;4;CYTOBAC.BIOPSIE DIG.
biopsie;4;CYTOB.BIOPSIE DIG.N2
biopsie;4;PCR OREIL.BIOPSIE
biopsie;4;CYTOB.BIOPSIE DIG.N3
pelot;1;g3 dactyle pelot.
dc;1;DCongél.d'embryon+c
oxydat;1;BétaOxydat.Ac.Gras
deturgescen;1;CYTO.L.DETURGESCEN.
as;2;FasL SOLUBLE+IL10
as;2;FasL Soluble + IL10
congel;4;CONGEL.TISSU.TESTICU
congel;4;Congél.d'embryons
congel;4;CongélTissuTesticul
congel;4;Congel.HS TPO
vitrifi;1;CongVitrifiOvocytes
bsbm;3;Factu BSBM 2
bsbm;3;Factu BSBM 4
bsbm;3;Factu BSBM 3
sa;1;SAndhoff
ente;1;PCR Enté/LiqBi
neuroleptiq;1;DOS.NEUROLEPTIQ PL
cor;1;CorTCA
serol;8;M.de CHAGAS serol.
serol;8;PARAGONIMOSE sérol.
serol;8;SEROL.AC.PNEUMOCOQUE
serol;8;PARAGONIMOSE SEROL.
serol;8;M.DE CHAGAS SEROL.
serol;8;GNATHOSTOMOSE SEROL.
serol;8;ANGUILLULOSE SEROL.
serol;8;GNATHOSTOMOSE sérol.
diffic;1;REC.TOXINE CL.DIFFIC
coccidioidomyc;1;COCCIDIOIDOMYC.SERO
beta;1;BétaOxydat.Ac.Gras
hrombi;1;Phéno/seq G AThrombi
mut;4;R.MUT.ARN M.PNEU/SOU
mut;4;R.mut ARNr23S M.gen
mut;4;R.mut ARNr23S M.pne
mut;4;R.MUT.ARN M.GENI/SOU
sspop;2;ETUDE SSPOP.LYMPHO
sspop;2;ETUDE SSPOP.LYMPH:
dig;6;CYTOBAC.BIOPSIE DIG.
dig;6;M211 TRYCHOPHY.I.DIG
dig;6;AC A-GRANULOC.DIG
dig;6;CYTOB.BIOPSIE DIG.N2
dig;6;CYTOB.BIOPSIE DIG.N3
dig;6;BIOP.DIG.HP CULT N2
herb;1;M2 CLADOSP.HERB
typ;27;Typ.pcr.C.trachOei
typ;27;TYP.PCR N.meni/SOUC
typ;27;Typ.pcr.C.trachSou
typ;27;Ctrl TypHLA Don Ext
typ;27;TYP.PCR N.meni/LIQ
typ;27;Typ.pcr.C.trachPus
typ;27;Typ.pcr.C.trachoGé
typ;27;TYP.T CD4-CD8-GD LBA
typ;27;Typ.pcr.C.trachOrl
typ;27;Typ.pcr.C.trachLCR
typ;27;TYP.LY T ACTIVE LBIO
typ;27;Typ.pcr.C.trachMat
typ;27;Typ.pcr.C.trachRes
typ;27;TYP.HLA LINKSEQ
typ;27;TYP.PCR N.meni/ORL
typ;27;Typ.pcr.C.trachLBA
typ;27;R.pcr.typN.men LIQ
typ;27;R.pcr.typN.men SOU
typ;27;R.pcr.typN.menBIOP
typ;27;R.pcr.typN.men LCR
typ;27;TYP.HLA MALADIE/MEDI
typ;27;Typ.pcr.C.trach LQ
typ;27;Typ.pcr.C.trachBio
typ;27;Typ.pcr.C.trach Ur
typ;27;TYP.PCR N.meni/LCR
typ;27;R.pcr.typN.men ORL
typ;27;TYP.PCR N.meni/BIOP
debr;1;CYT.DEBR.PLAC/LOCHI
drrvt;1;ACC : dRRVT
bord;1;REC.BORD.PERTUSSIS
globo;2;GLOBO.CERA UR QUAL
globo;2;GloboT.Céra Dos.Qual
cere;1;Ac A-Saccharom.Cere
streptoc;1;Id.sche Streptoc.
arter;1;HEMO. ARTER.AE+ANA
rgp;2;rgp 46I
rgp;2;rgp 46 II
pol;3;TX8 MEL POL.ARBRES
pol;3;TX1 MEL POL.ARBRES
pol;3;WX1 MEL POL.HERBA.
blastomycos;1;Interpr.Blastomycos
polyneutro;1;PolyneutroLiqBio
sialotrf;1;Sialotrf.CDG Dépist
oss;2;PCR EBV/Moel.oss.
oss;2;PCR CMV/Moel.oss
serum;1;SER.MYCOP.PNEU.SERUM
doc;1;tiq.doc mort encép
trans;2;TRANS.SérMAL.GR.CHAT
trans;2;TRANS.SERO BOTULISME
narco;1;InterprétationNarco
ecouvi;2;PCR CMV ECOUVI. 3
ecouvi;2;PCR CMV ECOUVI. 2
epiderm;1;AC ANTI-MB EPIDERM.
spermocyt;1;SPERMOGR.SPERMOCYT
partic;3;PARTIC.MINERALES INH
partic;3;PARTIC.MIN.AMIANTE
partic;3;RECH.BACT.PARTIC.
rec;46;REC.N.Gono N2
rec;46;REC.Strepto B
rec;46;REC.A.BAUMANNII N2
rec;46;REC.LEGIONELLES
rec;46;REC.BORD.PERTUSSIS
rec;46;REC.A.BAUMANNII N3
rec;46;REC. MYCOBACT.MOELLE
rec;46;REC.N.GONO
rec;46;REC.CRYTOSPORID.SELL
rec;46;TR.REC/PCR BRUCELLA
rec;46;REC. MYCOB 40
rec;46;REC.NOCAR/ACTINOM 2
rec;46;REC.TOXOPLAS.HAQ PCR
rec;46;REC.TOXOPLAS.LBA PCR
rec;46;REC.NOCAR/ACTINOMYC
rec;46;REC.MICROSPORIDIE SE
rec;46;REC.LEGION/ CULTURE
rec;46;REC. MYCOBACTERIES
rec;46;REC.TOXINE CL.DIFFIC
rec;46;REC. MYCOB.30C
rec;46;REC.TOXOPLAS.LCR PCR
rec;46;Rec.carbapé.BCARB
rec;46;REC. resist.MYCOBACT
rec;46;REC.BACT.AER DESIGN
rec;46;REC. MYCOBACT.37C
rec;46;REC.NOCARDIA/ACTI 2
rec;46;REC.BACT.16S/PCR
rec;46;rec.SANG liq.bio
rec;46;REC.TOXOP.BIOPS PCR
rec;46;REC.BACT.AER N5
rec;46;REC.ANGUILLULES
rec;46;REC.BACT.AER N4
rec;46;REC.P.JIRO SEULE
rec;46;REC.TOXOP.DIV PCR
rec;46;TRANS REC.ERLICHIA
rec;46;REC.MICROFILAIRE SG
rec;46;REC. MYCOBACT.N°2
rec;46;REC. MYCOB 40 N 2
rec;46;REC.BACT.16S/PCR N3
rec;46;REC. MYCOBACT.N°3
rec;46;REC.BACT.16S/PCR N2
rec;46;REC.NOCARDIA/ACTINO
rec;46;REC.BACT.AER N3
rec;46;REC.TOXOPLAS.SG PCR
rec;46;REC.PITY.VERSICOLOR
rec;46;REC.BACT.AER N2
meningit;1;Id.sche N.meningit.:
polynuc;1;AC CYTOP.POLYNUC.
detection;1;MulltiGast.Détection
ghrh;1;GHRH
fermier;1;SERO.POUMON.FERMIER
distomatose;1;Interpr.Distomatose
bil;1;SELS BIL. l.bio rec
cdt;1;CDT
kt;3;BACT KT N3
kt;3;BACT KT N1
kt;3;BACT KT N2
cul;1;Cul.Bartonella CMGC
fongiq;1;Ident.souche fongiq.
dispar;1;Ent.dispar PCR:
organophosph;1;SCR.ORGANOPHOSPH.URI
lactof;1;AC A-LACTOF.CAT G
barbitur;12;Dos  Barbitur. sg
barbitur;12;I D BARBITUR. SANG
barbitur;12;Dosage Barbitur. U1
barbitur;12;Dosage Barbitur. U2
barbitur;12;DOSAGE BARBITUR. U3
barbitur;12;I D BARBITUR. UR
barbitur;12;DOSAGE BARBITUR. U1
barbitur;12;Id Barbitur. Ur
barbitur;12;DOSAGE BARBITUR. U2
barbitur;12;Dos  Barbitur. Ur
barbitur;12;Id Barbitur. Sang
barbitur;12;Dosage Barbitur. U3
amorc;1;Cple amorc.supplém.
polypeptid;1;AG TIS. POLYPEPTID.
operat;2;BAC PLAIE OPERAT.N3
operat;2;BAC PLAIE OPERAT.N2
ctrl;8;Ctrl Pos :
ctrl;8;CTRL PRE-ANA AMP
ctrl;8;Ctrl Nég :
ctrl;8;Ctrl Pos spots :
ctrl;8;Ctrl TypHLA Don Ext
ctrl;8;Ctrl Nég spots :
ctrl;8;ctrl préA avt AMP
ctrl;8;Ctrl préanalytique
urealy;9;R.pcr.U.urealyLIQ
urealy;9;R.pcr.U.urealySche
urealy;9;R.pcr.U.urealyGENI
urealy;9;R.pcr.U.urealyORL
urealy;9;R.pcr.U.urealyURI
urealy;9;R.pcr.U.urealyLCR
urealy;9;R.pcr.U.urealyRESP
urealy;9;R.pcr.U.urealyBIOP
urealy;9;R.pcr.U.urealyPUS
rotavirus;1;PCR Rotavirus/Ec.
phosphat;2;PHOSPHAT.ALCAL.PLAC.
phosphat;2;PHOSPHAT.ALCAL.PLAC
cerebrosidase;1;B.GLU.CEREBROSIDASE
biops;41;BAC BIOPS.AUTR N8
biops;41;BAC BIOPS.OSSEUSE
biops;41;BAC BIOPS.AUTR N7
biops;41;BAC BIOPS.AUTR N4
biops;41;BAC BIOPS.OS N2
biops;41;BAC BIOPS.AUTR N3
biops;41;BAC BIOPS.OS N3
biops;41;BAC BIOPS.AUTR N6
biops;41;CYT.DES BIOPS.PUL N4
biops;41;BAC BIOPS.AUTR N5
biops;41;BAC BIOPS.OS N4
biops;41;BAC BIOPS.DIGESTIVE
biops;41;BAC BIOPS.AUTR N2
biops;41;CYTOB.BIOPS.AUT N5
biops;41;CYTOB.BIOPS.AUT N4
biops;41;BAC BIOPS.AUTRES
biops;41;CYTOB.BIOPS.AUT N3
biops;41;CYTOB.BIOPS.AUT N2
biops;41;CYT.DES BIOPS.OS N2
biops;41;MYCO BIOPS.CUTANEE
biops;41;CYTOB.BIOPS.AUT N8
biops;41;CYTOB.BIOPS.AUT N7
biops;41;CYTOB.BIOPS.AUT N6
biops;41;CYTOB.DES BIOPS.AUT
biops;41;CYT.DES.BIOPS.OS.
biops;41;BAC BIOPS.DIGEST.N3
biops;41;CYT.DES BIOPS.OS N3
biops;41;CYT.DES BIOPS.OS N4
biops;41;CYTOB.DES BIOPS.PUL
biops;41;CYT.DES BIOPS.OS N5
biops;41;CYT.DES BIOPS.OS N6
biops;41;CYT.DES BIOPS.OS N7
biops;41;CYT.DES BIOPS.OS N8
biops;41;REC.TOXOP.BIOPS PCR
biops;41;CYT.DES BIOPS.PUL N3
biops;41;BAC BIOPS.PULMO 2
biops;41;BAC BIOPS.PULMO 3
biops;41;BAC BIOPS.PULMO 4
biops;41;BAC BIOPS.DIGEST.N2
biops;41;ETIQ.GENO PAP.BIOPS
biops;41;BAC BIOPS.PULMO
expl;2;EXPL.ALLONGEMT TCA
expl;2;EXPL.FCT.EPIDIDYMAIR
recehr;1;TR.RECEHR/BORE/COLOR
progesterone;2;17-Hydr.Progestérone
progesterone;2;17-HYDR.PROGESTERONE
phytanique;1;AC.PHYTANIQUE
crp;3;CRP
crp;3;CRP LIQ.BIOLOGIQUES
crp;3;CRP l.bio
grosses;1;Date début grosses.
collagp;1;FIBROBLAS.COLLAGP
medicament;1;VNmédicament
expector;1;Mycologie Expector.
qual;2;EtudeQualNoySpermat
qual;2;GloboT.Céra Dos.Qual
br;3;CYTO ASP.BR.IMMUDEP
br;3;CYTOB.SEC.BR.IMMUD.
br;3;Mycologie Br.pulmon
anaphalyc;3;CHOC ANAPHALYC.T2
anaphalyc;3;CHOC ANAPHALYC.T1
anaphalyc;3;CHOC ANAPHALYC.T0
respir;1;PCR CMV/Séc.respir
horm;3;SEX HORM.BIND.GLOBUL
horm;3;HORM. POLYPEPT.PANCR
horm;3;SEX HORM.BIND.GLOBU
bio;68;GAMMAGT LIQ.BIO
bio;68;SANG LIQ.BIO RECH
bio;68;GGT liq.bio
bio;68;BasophilesLiqBio
bio;68;CREATININE LIQ.BIO
bio;68;SODIUM l.bio
bio;68;Anas+Expert.Bio
bio;68;AMYLASE liq.bio
bio;68;PCR Adéno/liq.bio.
bio;68;Lactate.liq.bio
bio;68;PCR VRS A/LiqBio.
bio;68;PCR B19/Liq.bio.
bio;68;RES ALCALINE l.bio
bio;68;CHOL liq.bio
bio;68;TRIGLYCERIDES l.bio
bio;68;TRIGLYCERIDES L.BIO
bio;68;PCR ROUGEOLE L.BIO
bio;68;CHOLESTEROL LIQ.BIO
bio;68;PCR BK/Liq.bio.
bio;68;PCR Corona/liq bio.
bio;68;rec.SANG liq.bio
bio;68;CYTOMETRIE/F L.BIO
bio;68;PCR CMV/Liq.bio
bio;68;SELS BIL. l.bio rec
bio;68;PHOS ALCALINES L.BIO
bio;68;PCR VRS/Liq.bio
bio;68;SELS BILIAIRES L.BIO
bio;68;LDH liq.bio
bio;68;AC ANTI-NOYAUX L.BIO
bio;68;Typ.pcr.C.trachBio
bio;68;UREE liq.bio
bio;68;PAL liq.bio
bio;68;PCR Grip.B/Liq.bio
bio;68;R.pcr.M.hominisBio
bio;68;PCR RESP. LIQ.BIO.
bio;68;NumHématiesLiqBio
bio;68;PCR Pool2/Liq.bio
bio;68;LIPASE liq.bio
bio;68;PCR EBV/Liq.bio.
bio;68;LymphocytesLiqBio
bio;68;SousTotal LiqBio
bio;68;PCR Rougeole/Li.bio
bio;68;EosinoLiqBio
bio;68;HDL CHOL LIQ.BIO
bio;68;PolyneutroLiqBio
bio;68;PCR Adéno/LiqBio.
bio;68;PCR GripA/Liq.bio
bio;68;AC.URIQUE liq.bio
bio;68;PHOSPHORE l.bio
bio;68;PCR VRS B/LiqBio.
bio;68;CO2 TOTAL LIQ.BIO
bio;68;CHLORE LIQ.BIO
bio;68;NumLeucoLiqBio
bio;68;Boîte BioMol
bio;68;ACIDE LACTIQUE L.BIO
bio;68;MonocytesLiqBio
bio;68;Total LiqBio
bio;68;PCR VZV/liq.bio.
bio;68;PCR HHV8/liq.bio.
bio;68;PCR Corona/LiqBio.
bio;68;PCR GRIP H5N1 L.BIO
bio;68;PROTEINES liq.bio
bio;68;ENA Liq.bio ident
bio;68;PCR Pool1/Liq.bio
bio;68;PHOSPHORE LIQ.BIO
bio;68;AutresCellLiqBio
bio;68;ENA Liq.bio  rech
bio;68;CRP l.bio
parape;1;R.pcr.B.parapeRES
citrate;1;Citrate/Calcium
ac;21;AC.LACTIQUE MTEMPS
ac;21;AC.CITRIQUE ur
ac;21;BétaOxydat.Ac.Gras
ac;21;Concl AcAminés Sg
ac;21;AcCardiolipines IgG
ac;21;CAMPYLOBACT.AC LCR
ac;21;AC.URIQUE bain dial
ac;21;Concl Ac.Aminés LCR
ac;21;Ac.Glutarique Ur
ac;21;Rech.Ac anti Fact H
ac;21;phos.ac totales
ac;21;ADN extr.ac.nucl.
ac;21;AC.URIQUE ur
ac;21;SEROL.AC.PNEUMOCOQUE
ac;21;Phos.ac prostatiques
ac;21;Ac.méthylmaloniq(sg)
ac;21;AC.CITRIQUE sg
ac;21;Chromato Ac.Aminés
ac;21;AC.URIQUE liq.bio
ac;21;AC.URIQUE sg
ac;21;AC.PHYTANIQUE
flacanad;5;FlacANAd.posit(h)H2
flacanad;5;FlacANAd.posit(h)Art
flacanad;5;FlacANAd.posit(h)LQ
flacanad;5;FlacANAd.positiv(h):
flacanad;5;FlacANAd.pos.(h)PSG
pr;7;HIV1 RT PR. ARN PLAS
pr;7;StocPréAna pr HL
pr;7;Pr 2eme etiq de Pvt
pr;7;HIV1 RT PR UDPS ADN
pr;7;HIV1 RT PR. ADN PROV
pr;7;HIV1 RT PR UDPS PLAS
pr;7;PR HEPATIQUE GASTRO
puiss;1;Puiss.S.aureus(lot)
sell;1;REC.CRYTOSPORID.SELL
taq;1;Cobas TaqMan Roche
chlamy;1;Rech.cult.chlamy.:
campylobact;1;CAMPYLOBACT.AC LCR
oreille;1;CYTOB.OREILLE EXT N2
bhr;1;Rech.BMR import.BHR
mech;2;BACT.REDON MECH.N°2
mech;2;BACT.REDON MECH.STE
ltr;1;PCR LTR
dpg;2;2,3  DPG
dpg;2;2,3 DPG
aspergillus;1;Interpr.Aspergillus
atient;1;TTPatient (ACC)
hcg;6;HCG TOTAL serique
hcg;6;BETA HCG URINAIRES
hcg;6;Beta HCG ur
hcg;6;HCG TOTALES DOSAGE
hcg;6;Beta HCG rech
hcg;6;HCG SG RECHERCHE
psittaci;11;Rpcr.C.psittaciSou
psittaci;11;PCR.C.PSITTACI/OEIL
psittaci;11;PCR.C.PSITTACI/PUS
